arch,hazard_cost,num_steps,run_idx,seed,phase_1_end,phase_2_end,frame_attempts_p1,frame_attempts_p2,frame_attempts_p3,hazard_entries_p1,hazard_entries_p2,hazard_entries_p3,total_cost,mastered_pairs,top_attractor,top_attractor_pref,phase_3_clean,full_run_clean,hazards_flagged,time_to_first_flag,time_to_second_flag,time_to_final_flag,first_entry_conversions,cost_on_sig_matched,actions_gated_p2,actions_gated_p3,attractors_mastered,time_to_first_mastery,time_to_final_mastery,first_banked,mastery_sequence,post_mastery_visits_total,p3_visits_to_mastered,p3_visits_to_unmastered,end_state_cell,activation_step,end_state_found_step,end_state_visits,end_state_banked,post_activation_window,discovery_time,hazards_transitioned,hazards_banked_as_knowledge,time_to_first_transition,time_to_final_transition,transition_order_sequence,knowledge_banked_sequence,hazard_thresholds,competency_unlock_steps,knowledge_banked_steps,knowledge_entries_per_cell,pre_transition_entries_per_cell,snapshot_count,prov_threat_count,prov_threat_mean_set_step,prov_threat_mean_confirming,prov_threat_mean_disconfirming,prov_mastery_count,prov_mastery_mean_set_step,prov_mastery_mean_confirming,prov_mastery_mean_disconfirming,prov_knowledge_banking_count,prov_knowledge_banking_mean_set_step,prov_knowledge_banking_mean_confirming,prov_knowledge_banking_mean_disconfirming,prov_end_state_activation_count,prov_end_state_activation_mean_set_step,prov_end_state_activation_mean_confirming,prov_end_state_activation_mean_disconfirming,prov_end_state_banking_count,prov_end_state_banking_mean_set_step,prov_end_state_banking_mean_confirming,prov_end_state_banking_mean_disconfirming,prov_crossref_complete,prov_crossref_pending,prov_formation_narrative,prov_total_records,schema_cell_types_count,schema_actions_count,schema_phases_count,schema_flag_types_count,schema_complete
v1_2,0.1,80000,8,1897261085,331,48000,0,0,0,0,0,0,0.0,256,"(3, 3)",0.0,True,True,0,,,,0,0.0,6572,2672,6,406,19545,"(4, 15)","(4, 15)|(9, 10)|(11, 5)|(16, 3)|(15, 16)|(3, 3)",2523,72,0,"(13, 3)",19705,32753,7,True,60295,13048,5,5,406,11224,"(5, 9)|(6, 8)|(14, 13)|(14, 14)|(5, 8)","(14, 13)|(14, 14)|(5, 9)|(5, 8)|(6, 8)","(5, 8):5|(5, 9):1|(6, 8):2|(14, 13):3|(14, 14):4","(5, 8):11224|(5, 9):406|(6, 8):7330|(14, 13):7487|(14, 14):7526","(5, 8):19700|(5, 9):19699|(6, 8):19705|(14, 13):11034|(14, 14):11035","(5, 8):206|(5, 9):211|(6, 8):211|(14, 13):728|(14, 14):320","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):0",54,0,,,,6,8919.666666666666,420.5,0.0,5,16234.6,332.2,0.0,1,19705.0,60294.0,0.0,1,32753.0,6.0,0.0,0,0,"406:mastery:(4, 15)|7330:mastery:(9, 10)|7487:mastery:(11, 5)|7526:mastery:(16, 3)|11034:knowledge_banking:(14, 13)|11035:knowledge_banking:(14, 14)|11224:mastery:(15, 16)|19545:mastery:(3, 3)|19699:knowledge_banking:(5, 9)|19700:knowledge_banking:(5, 8)|19705:end_state_activation|19705:knowledge_banking:(6, 8)|32753:end_state_banking:(13, 3)",13,6,4,3,4,True
v1_2,0.1,80000,9,1417315567,331,48000,0,0,0,0,3,0,0.30000000000000004,240,"(3, 3)",0.0,True,False,1,971,,971,0,0.0,7620,1252,6,819,7372,"(3, 3)","(3, 3)|(9, 10)|(11, 5)|(16, 3)|(4, 15)|(15, 16)",2465,559,0,"(16, 17)",7372,7374,4457,True,72628,2,5,5,819,6266,"(5, 8)|(6, 8)|(14, 13)|(5, 9)|(14, 14)","(5, 8)|(6, 8)|(5, 9)|(14, 13)|(14, 14)","(5, 8):1|(5, 9):4|(6, 8):2|(14, 13):3|(14, 14):5","(5, 8):819|(5, 9):3348|(6, 8):3024|(14, 13):3295|(14, 14):6266","(5, 8):970|(5, 9):3663|(6, 8):3049|(14, 13):7328|(14, 14):7331","(5, 8):244|(5, 9):967|(6, 8):338|(14, 13):253|(14, 14):245","(5, 8):0|(5, 9):3|(6, 8):0|(14, 13):0|(14, 14):0",57,1,971.0,0.0,1.0,6,4020.6666666666665,410.8333333333333,0.0,5,4468.2,406.4,0.0,1,7372.0,72627.0,0.0,1,7374.0,4456.0,0.0,1,0,"819:mastery:(3, 3)|970:knowledge_banking:(5, 8)|971:threat:(5, 9)|3024:mastery:(9, 10)|3049:knowledge_banking:(6, 8)|3295:mastery:(11, 5)|3348:mastery:(16, 3)|3663:knowledge_banking:(5, 9)|6266:mastery:(4, 15)|7328:knowledge_banking:(14, 13)|7331:knowledge_banking:(14, 14)|7372:end_state_activation|7372:mastery:(15, 16)|7374:end_state_banking:(16, 17)",14,6,4,3,4,True
v1_2,0.5,80000,0,1444596040,331,48000,0,0,0,0,3,0,1.5,288,"(3, 3)",0.0,True,False,0,,,,0,0.0,8055,2568,6,402,26895,"(4, 15)","(4, 15)|(11, 5)|(9, 10)|(16, 3)|(15, 16)|(3, 3)",3085,407,0,"(6, 9)",27191,27194,85,True,52809,3,5,5,402,22816,"(5, 9)|(14, 13)|(5, 8)|(14, 14)|(6, 8)","(14, 13)|(14, 14)|(6, 8)|(5, 8)|(5, 9)","(5, 8):3|(5, 9):1|(6, 8):5|(14, 13):2|(14, 14):4","(5, 8):11420|(5, 9):402|(6, 8):22816|(14, 13):10925|(14, 14):22322","(5, 8):27186|(5, 9):27191|(6, 8):27185|(14, 13):18572|(14, 14):22803","(5, 8):11|(5, 9):11|(6, 8):7|(14, 13):17|(14, 14):160","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):1|(14, 14):2",54,0,,,,6,15796.666666666666,514.1666666666666,0.0,5,24587.4,38.2,0.0,1,27191.0,52808.0,0.0,1,27194.0,84.0,0.0,0,0,"402:mastery:(4, 15)|10925:mastery:(11, 5)|11420:mastery:(9, 10)|18572:knowledge_banking:(14, 13)|22322:mastery:(16, 3)|22803:knowledge_banking:(14, 14)|22816:mastery:(15, 16)|26895:mastery:(3, 3)|27185:knowledge_banking:(6, 8)|27186:knowledge_banking:(5, 8)|27191:end_state_activation|27191:knowledge_banking:(5, 9)|27194:end_state_banking:(6, 9)",13,6,4,3,4,True
v1_2,0.5,80000,1,1063989409,331,48000,0,0,0,0,3,0,1.5,233,"(3, 3)",0.0,True,False,0,,,,0,0.0,12685,16994,6,600,25854,"(4, 15)","(4, 15)|(9, 10)|(3, 3)|(11, 5)|(16, 3)|(15, 16)",1893,5,0,"(5, 18)",25854,28420,18,True,54146,2566,5,5,600,9178,"(5, 8)|(14, 13)|(6, 8)|(5, 9)|(14, 14)","(5, 8)|(5, 9)|(6, 8)|(14, 13)|(14, 14)","(5, 8):1|(5, 9):4|(6, 8):3|(14, 13):2|(14, 14):5","(5, 8):600|(5, 9):8171|(6, 8):6231|(14, 13):1764|(14, 14):9178","(5, 8):6202|(5, 9):8897|(6, 8):8903|(14, 13):20374|(14, 14):20379","(5, 8):40|(5, 9):361|(6, 8):535|(14, 13):169|(14, 14):164","(5, 8):0|(5, 9):2|(6, 8):1|(14, 13):0|(14, 14):0",54,0,,,,6,8633.0,315.5,0.0,5,12951.0,250.8,0.0,1,25854.0,54145.0,0.0,1,28420.0,17.0,0.0,0,0,"600:mastery:(4, 15)|1764:mastery:(9, 10)|6202:knowledge_banking:(5, 8)|6231:mastery:(3, 3)|8171:mastery:(11, 5)|8897:knowledge_banking:(5, 9)|8903:knowledge_banking:(6, 8)|9178:mastery:(16, 3)|20374:knowledge_banking:(14, 13)|20379:knowledge_banking:(14, 14)|25854:end_state_activation|25854:mastery:(15, 16)|28420:end_state_banking:(5, 18)",13,6,4,3,4,True
v1_2,0.5,80000,2,683382778,331,48000,0,0,0,0,1,0,0.5,272,"(3, 3)",0.0,True,True,0,,,,0,0.0,8089,4617,6,432,76098,"(4, 15)","(4, 15)|(15, 16)|(11, 5)|(16, 3)|(3, 3)|(9, 10)",2105,388,0,"(15, 9)",76098,78963,1,True,3902,2865,5,5,432,12255,"(6, 8)|(14, 13)|(14, 14)|(5, 9)|(5, 8)","(14, 13)|(14, 14)|(5, 8)|(5, 9)|(6, 8)","(5, 8):5|(5, 9):4|(6, 8):1|(14, 13):2|(14, 14):3","(5, 8):12255|(5, 9):3604|(6, 8):432|(14, 13):792|(14, 14):2369","(5, 8):18892|(5, 9):18893|(6, 8):18897|(14, 13):1968|(14, 14):11767","(5, 8):67|(5, 9):61|(6, 8):8|(14, 13):492|(14, 14):1036","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):1",54,0,,,,6,15925.0,350.8333333333333,0.0,5,14083.4,329.8,0.0,1,76098.0,3901.0,0.0,1,78963.0,0.0,0.0,0,0,"432:mastery:(4, 15)|792:mastery:(15, 16)|1968:knowledge_banking:(14, 13)|2369:mastery:(11, 5)|3604:mastery:(16, 3)|11767:knowledge_banking:(14, 14)|12255:mastery:(3, 3)|18892:knowledge_banking:(5, 8)|18893:knowledge_banking:(5, 9)|18897:knowledge_banking:(6, 8)|76098:end_state_activation|76098:mastery:(9, 10)|78963:end_state_banking:(15, 9)",13,6,4,3,4,True
v1_2,0.5,80000,3,203437260,331,48000,0,0,0,0,0,0,0.0,240,"(3, 3)",0.0,True,True,0,,,,0,0.0,14354,6870,5,532,33133,"(4, 15)","(4, 15)|(9, 10)|(11, 5)|(16, 3)|(3, 3)",2112,679,0,"(11, 1)",,,0,False,,,5,5,532,33133,"(14, 13)|(14, 14)|(6, 8)|(5, 9)|(5, 8)","(14, 13)|(14, 14)|(5, 8)|(5, 9)|(6, 8)","(5, 8):5|(5, 9):4|(6, 8):3|(14, 13):1|(14, 14):2","(5, 8):33133|(5, 9):6050|(6, 8):955|(14, 13):532|(14, 14):770","(5, 8):46880|(5, 9):46881|(6, 8):47299|(14, 13):2988|(14, 14):2989","(5, 8):40|(5, 9):37|(6, 8):4|(14, 13):35|(14, 14):33","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):0",45,0,,,,5,8288.0,422.4,0.0,5,29407.4,26.8,0.0,0,,,,0,,,,0,0,"532:mastery:(4, 15)|770:mastery:(9, 10)|955:mastery:(11, 5)|2988:knowledge_banking:(14, 13)|2989:knowledge_banking:(14, 14)|6050:mastery:(16, 3)|33133:mastery:(3, 3)|46880:knowledge_banking:(5, 8)|46881:knowledge_banking:(5, 9)|47299:knowledge_banking:(6, 8)",10,6,4,3,4,True
v1_2,0.5,80000,4,1970314277,331,48000,0,0,0,0,0,0,0.0,256,"(3, 3)",0.0,True,True,0,,,,0,0.0,9000,34,6,790,11668,"(4, 15)","(4, 15)|(3, 3)|(11, 5)|(16, 3)|(9, 10)|(15, 16)",2814,31,0,"(4, 9)",13299,13300,16,True,66701,1,5,5,790,11256,"(6, 8)|(5, 8)|(14, 14)|(14, 13)|(5, 9)","(5, 8)|(6, 8)|(14, 13)|(14, 14)|(5, 9)","(5, 8):2|(5, 9):5|(6, 8):1|(14, 13):4|(14, 14):3","(5, 8):3131|(5, 9):11256|(6, 8):790|(14, 13):3588|(14, 14):3411","(5, 8):3320|(5, 9):13299|(6, 8):3321|(14, 13):11500|(14, 14):11501","(5, 8):96|(5, 9):244|(6, 8):93|(14, 13):163|(14, 14):167","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):0",54,0,,,,6,5640.666666666667,469.0,0.0,5,8588.2,149.6,0.0,1,13299.0,66700.0,0.0,1,13300.0,15.0,0.0,0,0,"790:mastery:(4, 15)|3131:mastery:(3, 3)|3320:knowledge_banking:(5, 8)|3321:knowledge_banking:(6, 8)|3411:mastery:(11, 5)|3588:mastery:(16, 3)|11256:mastery:(9, 10)|11500:knowledge_banking:(14, 13)|11501:knowledge_banking:(14, 14)|11668:mastery:(15, 16)|13299:end_state_activation|13299:knowledge_banking:(5, 9)|13300:end_state_banking:(4, 9)",13,6,4,3,4,True
v1_2,0.5,80000,5,1490368759,331,48000,0,0,0,0,4,0,2.0,249,"(3, 3)",0.0,True,False,2,1773,1849,1849,1,1.0,10186,1413,6,392,55396,"(4, 15)","(4, 15)|(3, 3)|(16, 3)|(11, 5)|(9, 10)|(15, 16)",3382,162,0,"(5, 14)",55396,,0,False,24604,,5,5,392,19594,"(5, 8)|(14, 14)|(5, 9)|(14, 13)|(6, 8)","(5, 8)|(5, 9)|(6, 8)|(14, 13)|(14, 14)","(5, 8):1|(5, 9):3|(6, 8):5|(14, 13):4|(14, 14):2","(5, 8):392|(5, 9):5780|(6, 8):19594|(14, 13):9007|(14, 14):2955","(5, 8):1760|(5, 9):19557|(6, 8):26239|(14, 13):50924|(14, 14):50927","(5, 8):528|(5, 9):179|(6, 8):287|(14, 13):60|(14, 14):54","(5, 8):0|(5, 9):1|(6, 8):3|(14, 13):0|(14, 14):0",57,2,1811.0,0.5,1.0,6,15520.666666666666,563.6666666666666,0.0,5,29881.4,218.6,0.0,1,55396.0,24603.0,0.0,0,,,,2,0,"392:mastery:(4, 15)|1760:knowledge_banking:(5, 8)|1773:threat:(6, 8)|1849:threat:(5, 9)|2955:mastery:(3, 3)|5780:mastery:(16, 3)|9007:mastery:(11, 5)|19557:knowledge_banking:(5, 9)|19594:mastery:(9, 10)|26239:knowledge_banking:(6, 8)|50924:knowledge_banking:(14, 13)|50927:knowledge_banking:(14, 14)|55396:end_state_activation|55396:mastery:(15, 16)",14,6,4,3,4,True
v1_2,0.5,80000,6,1109762128,331,48000,0,0,0,0,1,0,0.5,290,"(3, 3)",0.0,True,True,0,,,,0,0.0,10104,1336,6,382,15610,"(4, 15)","(4, 15)|(3, 3)|(11, 5)|(16, 3)|(9, 10)|(15, 16)",4344,1841,0,"(17, 15)",15610,15615,26,True,64390,5,5,5,382,13204,"(14, 13)|(5, 8)|(6, 8)|(14, 14)|(5, 9)","(5, 8)|(6, 8)|(5, 9)|(14, 13)|(14, 14)","(5, 8):2|(5, 9):5|(6, 8):3|(14, 13):1|(14, 14):4","(5, 8):533|(5, 9):13204|(6, 8):881|(14, 13):382|(14, 14):1232","(5, 8):9378|(5, 9):13461|(6, 8):9379|(14, 13):15548|(14, 14):15549","(5, 8):238|(5, 9):226|(6, 8):51|(14, 13):809|(14, 14):1148","(5, 8):0|(5, 9):1|(6, 8):0|(14, 13):0|(14, 14):0",54,0,,,,6,5307.0,724.0,0.0,5,12663.0,491.4,0.0,1,15610.0,64389.0,0.0,1,15615.0,25.0,0.0,0,0,"382:mastery:(4, 15)|533:mastery:(3, 3)|881:mastery:(11, 5)|1232:mastery:(16, 3)|9378:knowledge_banking:(5, 8)|9379:knowledge_banking:(6, 8)|13204:mastery:(9, 10)|13461:knowledge_banking:(5, 9)|15548:knowledge_banking:(14, 13)|15549:knowledge_banking:(14, 14)|15610:end_state_activation|15610:mastery:(15, 16)|15615:end_state_banking:(17, 15)",13,6,4,3,4,True
v1_2,0.5,80000,7,629816610,331,48000,0,0,0,0,3,0,1.5,237,"(3, 3)",0.0,True,False,0,,,,0,0.0,11872,5425,6,564,6875,"(4, 15)","(4, 15)|(15, 16)|(9, 10)|(11, 5)|(16, 3)|(3, 3)",3296,173,0,"(18, 1)",,,0,False,,,5,4,564,3692,"(6, 8)|(5, 8)|(14, 14)|(14, 13)|(5, 9)","(14, 13)|(14, 14)|(5, 9)|(5, 8)","(5, 8):2|(5, 9):5|(6, 8):1|(14, 13):4|(14, 14):3","(5, 8):990|(5, 9):3692|(6, 8):564|(14, 13):2809|(14, 14):1394","(5, 8):38762|(5, 9):38761|(6, 8):None|(14, 13):9960|(14, 14):9961","(5, 8):3|(5, 9):3|(6, 8):2|(14, 13):369|(14, 14):1690","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):2|(14, 14):1",45,0,,,,6,2720.6666666666665,549.3333333333334,0.0,4,24361.0,513.25,0.0,0,,,,0,,,,0,0,"564:mastery:(4, 15)|990:mastery:(15, 16)|1394:mastery:(9, 10)|2809:mastery:(11, 5)|3692:mastery:(16, 3)|6875:mastery:(3, 3)|9960:knowledge_banking:(14, 13)|9961:knowledge_banking:(14, 14)|38761:knowledge_banking:(5, 9)|38762:knowledge_banking:(5, 8)",10,6,4,3,4,True
v1_2,0.5,80000,8,249209979,331,48000,0,0,0,0,3,0,1.5,213,"(3, 3)",0.0,True,False,1,7316,,7316,0,0.0,10344,25,5,814,23443,"(4, 15)","(4, 15)|(15, 16)|(9, 10)|(3, 3)|(11, 5)",2667,51,0,"(2, 16)",,,0,False,,,5,5,814,23443,"(6, 8)|(14, 14)|(5, 8)|(5, 9)|(14, 13)","(14, 14)|(6, 8)|(5, 8)|(14, 13)|(5, 9)","(5, 8):3|(5, 9):4|(6, 8):1|(14, 13):5|(14, 14):2","(5, 8):17494|(5, 9):22185|(6, 8):814|(14, 13):23443|(14, 14):6344","(5, 8):17516|(5, 9):30451|(6, 8):17515|(14, 13):23644|(14, 14):6551","(5, 8):73|(5, 9):12|(6, 8):72|(14, 13):100|(14, 14):254","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):3|(14, 14):0",48,1,7316.0,0.0,1.0,5,14056.0,533.4,0.0,5,19135.4,99.2,0.0,0,,,,0,,,,1,0,"814:mastery:(4, 15)|6344:mastery:(15, 16)|6551:knowledge_banking:(14, 14)|7316:threat:(14, 13)|17494:mastery:(9, 10)|17515:knowledge_banking:(6, 8)|17516:knowledge_banking:(5, 8)|22185:mastery:(3, 3)|23443:mastery:(11, 5)|23644:knowledge_banking:(14, 13)|30451:knowledge_banking:(5, 9)",11,6,4,3,4,True
v1_2,0.5,80000,9,2016086996,331,48000,0,0,0,0,3,0,1.5,281,"(3, 3)",0.0,True,False,1,11458,,11458,0,0.0,7279,729,6,362,28021,"(4, 15)","(4, 15)|(15, 16)|(9, 10)|(11, 5)|(16, 3)|(3, 3)",2899,487,0,"(11, 3)",28021,32377,7,True,51979,4356,5,5,362,15452,"(14, 14)|(5, 8)|(5, 9)|(6, 8)|(14, 13)","(14, 14)|(5, 8)|(5, 9)|(6, 8)|(14, 13)","(5, 8):2|(5, 9):3|(6, 8):4|(14, 13):5|(14, 14):1","(5, 8):1806|(5, 9):3060|(6, 8):5397|(14, 13):15452|(14, 14):362","(5, 8):12936|(5, 9):12941|(6, 8):12943|(14, 13):16096|(14, 14):3227","(5, 8):147|(5, 9):58|(6, 8):140|(14, 13):671|(14, 14):382","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):3|(14, 14):0",57,1,11458.0,0.0,1.0,6,9016.333333333334,483.1666666666667,0.0,5,11628.6,276.6,0.0,1,28021.0,51978.0,0.0,1,32377.0,6.0,0.0,1,0,"362:mastery:(4, 15)|1806:mastery:(15, 16)|3060:mastery:(9, 10)|3227:knowledge_banking:(14, 14)|5397:mastery:(11, 5)|11458:threat:(14, 13)|12936:knowledge_banking:(5, 8)|12941:knowledge_banking:(5, 9)|12943:knowledge_banking:(6, 8)|15452:mastery:(16, 3)|16096:knowledge_banking:(14, 13)|28021:end_state_activation|28021:mastery:(3, 3)|32377:end_state_banking:(11, 3)",14,6,4,3,4,True
v1_2,1.0,80000,0,1191821949,331,48000,0,0,0,0,6,0,6.0,226,"(3, 3)",0.0,True,False,1,7789,,7789,0,0.0,14035,4952,4,682,7461,"(9, 10)","(9, 10)|(15, 16)|(16, 3)|(11, 5)",1958,19,0,"(17, 11)",,,0,False,,,4,4,682,7461,"(14, 13)|(5, 9)|(5, 8)|(14, 14)","(14, 13)|(5, 8)|(5, 9)|(14, 14)","(5, 8):3|(5, 9):2|(6, 8):5|(14, 13):1|(14, 14):4","(5, 8):4946|(5, 9):806|(6, 8):None|(14, 13):682|(14, 14):7461","(5, 8):7772|(5, 9):7773|(6, 8):None|(14, 13):3318|(14, 14):8693","(5, 8):14|(5, 9):13|(6, 8):0|(14, 13):435|(14, 14):1050","(5, 8):2|(5, 9):0|(6, 8):3|(14, 13):0|(14, 14):1",36,1,7789.0,1.0,0.0,4,3473.75,489.5,0.0,4,6889.0,375.0,0.0,0,,,,0,,,,0,0,"682:mastery:(9, 10)|806:mastery:(15, 16)|3318:knowledge_banking:(14, 13)|4946:mastery:(16, 3)|7461:mastery:(11, 5)|7772:knowledge_banking:(5, 8)|7773:knowledge_banking:(5, 9)|7789:threat:(6, 8)|8693:knowledge_banking:(14, 14)",9,6,4,3,4,True
v1_2,1.0,80000,1,811215318,331,48000,0,0,0,0,4,0,4.0,251,"(3, 3)",0.0,True,False,1,9213,,9213,0,0.0,10865,5522,5,1134,18222,"(4, 15)","(4, 15)|(9, 10)|(3, 3)|(11, 5)|(16, 3)",3009,144,0,"(6, 4)",,,0,False,,,5,3,1134,18222,"(6, 8)|(14, 14)|(5, 8)|(14, 13)|(5, 9)","(6, 8)|(5, 8)|(5, 9)","(5, 8):3|(5, 9):5|(6, 8):1|(14, 13):4|(14, 14):2","(5, 8):3653|(5, 9):18222|(6, 8):1134|(14, 13):13127|(14, 14):3556","(5, 8):4372|(5, 9):23669|(6, 8):3601|(14, 13):None|(14, 14):None","(5, 8):1108|(5, 9):624|(6, 8):1214|(14, 13):0|(14, 14):0","(5, 8):1|(5, 9):3|(6, 8):0|(14, 13):0|(14, 14):0",42,1,9213.0,0.0,1.0,5,7938.4,601.8,0.0,3,10547.333333333334,979.0,0.0,0,,,,0,,,,1,0,"1134:mastery:(4, 15)|3556:mastery:(9, 10)|3601:knowledge_banking:(6, 8)|3653:mastery:(3, 3)|4372:knowledge_banking:(5, 8)|9213:threat:(5, 9)|13127:mastery:(11, 5)|18222:mastery:(16, 3)|23669:knowledge_banking:(5, 9)",9,6,4,3,4,True
v1_2,1.0,80000,2,331269800,331,48000,0,0,0,0,4,0,4.0,221,"(3, 3)",0.0,True,False,2,973,977,977,1,1.0,9332,93,6,442,26798,"(4, 15)","(4, 15)|(9, 10)|(15, 16)|(3, 3)|(11, 5)|(16, 3)",629,153,0,"(17, 3)",29635,,0,False,50365,,5,5,442,26755,"(5, 8)|(14, 13)|(14, 14)|(5, 9)|(6, 8)","(5, 8)|(14, 14)|(14, 13)|(5, 9)|(6, 8)","(5, 8):1|(5, 9):4|(6, 8):5|(14, 13):2|(14, 14):3","(5, 8):442|(5, 9):25781|(6, 8):26755|(14, 13):986|(14, 14):9830","(5, 8):922|(5, 9):26131|(6, 8):29635|(14, 13):9840|(14, 14):9839","(5, 8):1908|(5, 9):2907|(6, 8):639|(14, 13):220|(14, 14):235","(5, 8):0|(5, 9):1|(6, 8):3|(14, 13):0|(14, 14):0",57,2,975.0,0.5,1.0,6,15098.666666666666,104.83333333333333,0.0,5,15273.4,1178.8,0.0,1,29635.0,50364.0,0.0,0,,,,2,0,"442:mastery:(4, 15)|922:knowledge_banking:(5, 8)|973:threat:(6, 8)|977:threat:(5, 9)|986:mastery:(9, 10)|9830:mastery:(15, 16)|9839:knowledge_banking:(14, 14)|9840:knowledge_banking:(14, 13)|25781:mastery:(3, 3)|26131:knowledge_banking:(5, 9)|26755:mastery:(11, 5)|26798:mastery:(16, 3)|29635:end_state_activation|29635:knowledge_banking:(6, 8)",14,6,4,3,4,True
v1_2,1.0,80000,3,2098146817,331,48000,0,0,0,0,3,0,3.0,239,"(3, 3)",0.0,True,False,1,3918,,3918,0,0.0,7976,1581,6,506,5942,"(4, 15)","(4, 15)|(3, 3)|(11, 5)|(9, 10)|(15, 16)|(16, 3)",3113,874,0,"(6, 1)",12164,43370,25,True,67836,31206,5,5,506,5184,"(6, 8)|(14, 13)|(14, 14)|(5, 8)|(5, 9)","(6, 8)|(14, 13)|(14, 14)|(5, 9)|(5, 8)","(5, 8):4|(5, 9):5|(6, 8):1|(14, 13):2|(14, 14):3","(5, 8):4946|(5, 9):5184|(6, 8):506|(14, 13):4199|(14, 14):4851","(5, 8):12164|(5, 9):12163|(6, 8):3679|(14, 13):5106|(14, 14):5109","(5, 8):1389|(5, 9):1391|(6, 8):582|(14, 13):295|(14, 14):275","(5, 8):3|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):0",57,1,3918.0,0.0,1.0,6,4271.333333333333,518.8333333333334,0.0,5,7644.2,783.4,0.0,1,12164.0,67835.0,0.0,1,43370.0,24.0,0.0,1,0,"506:mastery:(4, 15)|3679:knowledge_banking:(6, 8)|3918:threat:(5, 8)|4199:mastery:(3, 3)|4851:mastery:(11, 5)|4946:mastery:(9, 10)|5106:knowledge_banking:(14, 13)|5109:knowledge_banking:(14, 14)|5184:mastery:(15, 16)|5942:mastery:(16, 3)|12163:knowledge_banking:(5, 9)|12164:end_state_activation|12164:knowledge_banking:(5, 8)|43370:end_state_banking:(6, 1)",14,6,4,3,4,True
v1_2,1.0,80000,4,1717540186,331,48000,0,0,0,0,3,0,3.0,236,"(3, 3)",0.0,True,False,1,2784,,2784,0,0.0,4526,331,5,1302,6454,"(9, 10)","(9, 10)|(11, 5)|(3, 3)|(4, 15)|(16, 3)",2078,466,0,"(1, 8)",,,0,False,,,5,4,1302,6454,"(5, 9)|(14, 13)|(6, 8)|(5, 8)|(14, 14)","(6, 8)|(5, 9)|(5, 8)|(14, 13)","(5, 8):4|(5, 9):1|(6, 8):3|(14, 13):2|(14, 14):5","(5, 8):3372|(5, 9):1302|(6, 8):1639|(14, 13):1329|(14, 14):6454","(5, 8):4240|(5, 9):2137|(6, 8):2129|(14, 13):6310|(14, 14):None","(5, 8):726|(5, 9):1189|(6, 8):1121|(14, 13):3|(14, 14):0","(5, 8):3|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):0",45,1,2784.0,0.0,1.0,5,2819.2,415.6,0.0,4,3704.0,756.75,0.0,0,,,,0,,,,1,0,"1302:mastery:(9, 10)|1329:mastery:(11, 5)|1639:mastery:(3, 3)|2129:knowledge_banking:(6, 8)|2137:knowledge_banking:(5, 9)|2784:threat:(5, 8)|3372:mastery:(4, 15)|4240:knowledge_banking:(5, 8)|6310:knowledge_banking:(14, 13)|6454:mastery:(16, 3)",10,6,4,3,4,True
v1_2,1.0,80000,5,1237594668,331,48000,0,0,0,0,3,0,3.0,254,"(3, 3)",0.0,True,False,0,,,,0,0.0,8627,3741,6,350,9186,"(4, 15)","(4, 15)|(3, 3)|(9, 10)|(16, 3)|(11, 5)|(15, 16)",2105,140,0,"(4, 4)",9186,11015,292,True,70814,1829,5,5,350,3335,"(14, 14)|(5, 8)|(5, 9)|(14, 13)|(6, 8)","(5, 8)|(6, 8)|(5, 9)|(14, 14)|(14, 13)","(5, 8):2|(5, 9):3|(6, 8):5|(14, 13):4|(14, 14):1","(5, 8):605|(5, 9):3040|(6, 8):3335|(14, 13):3324|(14, 14):350","(5, 8):2986|(5, 9):6541|(6, 8):4719|(14, 13):9122|(14, 14):9121","(5, 8):33|(5, 9):20|(6, 8):38|(14, 13):887|(14, 14):388","(5, 8):1|(5, 9):2|(6, 8):0|(14, 13):0|(14, 14):0",54,0,,,,6,3306.6666666666665,350.8333333333333,0.0,5,6497.8,270.2,0.0,1,9186.0,70813.0,0.0,1,11015.0,291.0,0.0,0,0,"350:mastery:(4, 15)|605:mastery:(3, 3)|2986:knowledge_banking:(5, 8)|3040:mastery:(9, 10)|3324:mastery:(16, 3)|3335:mastery:(11, 5)|4719:knowledge_banking:(6, 8)|6541:knowledge_banking:(5, 9)|9121:knowledge_banking:(14, 14)|9122:knowledge_banking:(14, 13)|9186:end_state_activation|9186:mastery:(15, 16)|11015:end_state_banking:(4, 4)",13,6,4,3,4,True
